station_code,station_name,osm_name,lat,lon,wikidata,match_status,match_method,match_confidence,source_ogd,source_osm
MSC,Chennai Chet,Chennai Chetpet,13.0743424,80.242421,Q5094188,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
NBK,Nungambakkam,Nungambakkam,13.065841,80.232839,Q7069830,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MKK,Kodambakkam,Kodambakkam,13.0516624,80.2306892,Q6425199,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SP,Saidapet,Saidapet,13.0233098,80.2237191,Q7399955,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
GDY,Guindy,Guindy,13.0086685,80.2126063,Q5616431,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
STM,St. Thomas M,Saint Thomas Mount,12.9947654,80.1993715,Q7591984,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PZA,Palavanthang,Palavanthangal,12.9906385,80.1879401,Q7156987,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MN,Minambakkam,Meenambakkam,12.9846976,80.1750925,Q6807623,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TLM,Tirusulam,Tirusulam,12.9804609,80.1657933,Q7809428,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PV,Pallavaram,Pallavaram,12.9675742,80.1520504,Q7127768,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
CMP,Chromepet,Chromepet,12.9521897,80.1411677,Q5113793,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TBMS,Tambaram San,Tambaram Sanatorium,12.9369591,80.1307034,Q7681014,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SKL,Singaperumal,Singaperumal Koil,12.7619226,80.0007799,Q15277868,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
CTM,Kattangulath,Kattangulathur,12.8055581,80.0266339,Q15234477,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VDR,Vandalur,Vandalur,12.8916061,80.084974,Q7914337,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
GI,Guduvancheri,Guduvancheri,12.8452303,80.0576503,Q15222239,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TMLP,Tirumalpur,Tirumalpur,12.9565668,79.6737627,Q63356220,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PALR,Palur,Palur,12.766346,79.9069065,Q87935381,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
WJ,Walajabad,Walajabad,12.7968265,79.8185833,Q63357286,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PYV,Palayasivara,Palayasivaram,12.7767905,79.8778012,Q63369216,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
CJE,Kanchipuram,Kanchipuram East,12.8408612,79.7121979,Q63356221,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MTMY,Thirumayilai,Thirumayilai,13.0353976,80.2675129,Q7785353,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VLCY,Velacheery,Velachery,12.9676192,80.2195082,Q7918772,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
BBQ,Basin Bridge,Basin Bridge Junction,13.1020272,80.2712614,Q4867482,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KOK,Korukkupet,Korukkupet,13.1194248,80.2784559,Q6432750,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TNP,Tondiarpet,Tondiarpet,13.1275202,80.2819242,Q7820800,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TVT,Tiruvottiyur,Tiruvottiyur,13.1586407,80.2962076,Q7809477,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
WCN,Wimco Nagar,Wimco Nagar,13.1796833,80.3054594,Q8023547,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
RPM,Royapuram,Royapuram,13.1043166,80.2935584,Q7375145,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
WST,Washermanpet,Washermanpet,13.1089648,80.2820095,Q7971483,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VLK,Villivakkam,Villivakkam,13.1103186,80.209155,Q7931115,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KOTR,Korattur,Korattur,13.1131424,80.1841521,Q6431441,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PVM,Pattaravakka,Pattaravakkam,13.1143904,80.1663975,Q7148328,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
ABU,Ambattur,Ambattur,13.1140892,80.1528611,Q4741171,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TMVL,Thirumullaiv,Thirumullaivoyal,13.115319,80.1371368,Q7785367,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
ANNR,Annanur,Annanur,13.1163563,80.1269127,Q4767947,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
HC,Hindu Colleg,Hindu College,13.1184826,80.0744298,Q5766274,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PRES,Pattabiram E,Pattabiram E Depot,13.1460141,80.0686194,Q7148296,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PTMS,Pattabiram E,Pattabiram Military Siding,13.1373759,80.0601177,Q63369351,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TI,Tiruninravur,Tiruninravur,13.123994,80.0297436,Q7785400,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VEU,Veppampattu,Veppampattu,13.1235994,79.9984223,Q16902611,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SVR,Sevvapet Roa,Sevvapet Road,13.1252677,79.9660618,Q7458116,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KBT,Kadambattur,Kadambattur,13.0998547,79.8631466,Q63355480,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TO,Tiruvalangad,Thiruvalangadu,13.0904025,79.7634037,,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PLMG,Puliyamangal,Puliyamangalam,13.0834033,79.6849792,Q63355510,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MSU,Mosur,Mosur,13.0849374,79.7122361,Q63355905,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MAF,Manavur,Manavur,13.096372,79.8012593,Q63355904,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SSI,Shirsai,Ekkattuthangal,13.0169222,80.2054236,Q19891416,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SAR,Shahzad Naga,Arumbakkam,13.0616746,80.2116557,Q19882103,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SVZ,Sarai Harkhu,Sivadi,12.0390657,78.1182781,Q63360814,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SVUR,Sevur,Sevur,12.9718001,79.1901017,Q63355924,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MDVE,Mahendravadi,Mahendravadi,13.0221211,79.517448,Q63355530,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
NNM,Nannilam,Nannilam,10.8848471,79.6511448,Q63368850,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KU,Kulikarai,Kulikarai,10.7656087,79.584695,Q63357479,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TMU,Tirumathikku,Tirumanthikunam,10.766989,79.5402224,Q63369397,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KDE,Koradacheri,Koradacheri,10.7714293,79.4901604,Q63355079,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KCHV,Kachchanavil,Kachchanavilai,8.5783118,78.0206161,Q63356464,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MTL,Mailam,Mailam,12.1602585,79.6021399,Q63355686,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VVN,Vikravandi,Vikravandi,12.0455151,79.5427008,Q63355682,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MYP,Mundiampakka,Mundiyampakkam,11.9951648,79.5115683,Q63355681,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VRA,Valavanur Ha,Valavanur,11.9178314,79.5742203,Q63357681,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
OV,Ottivakkam,Otivakkam,12.6227255,79.9752623,Q63355636,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KGZ,Karunguzhi,Karunguzhi,12.5321066,79.911518,Q63356245,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TZD,Tozhuppedu,Tozhuppedu,12.368915,79.7847371,Q63355690,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
OLA,Olakur,Olakur,12.3049348,79.7209364,Q63355688,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PEI,Perani,Perani,12.1028764,79.5522437,Q63355683,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VRPD,Virapandy Ro,Virapandy Road,11.596662,78.0745388,Q51632781,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MALR,Mallur,Mallur,11.5541222,78.1348392,Q24950043,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KLGN,Kalangani,Kalangani,11.3315033,78.1760284,Q24950223,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TPE,Tiruchirappa,Tiruchchirappalli Palakarai,10.8078296,78.6941595,Q28182727,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MTNL,Muttarasanal,Muttasaranallur,10.866458,78.6484358,Q63357550,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
EL,Elamanur,Elamanur,10.8796682,78.5738912,Q63355482,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PGN,Perugamani,Perugamani,10.888803,78.5475192,Q63356170,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TIC,Timmachipura,Timmachipuram,10.9526627,78.3725168,Q63360811,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
LP,Lalapet,Lalapet,10.9514935,78.3397983,Q63357487,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SEV,Sithalavai H,Sithalavai,10.9582792,78.2740515,Q63357052,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MYU,Mayanoor,Mayanoor,10.9550023,78.2368598,Q63356779,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VRQ,Virarakkiyam,Virarakkiyam,10.9389074,78.1661261,Q63357272,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KEY,Kagankarai,Kagankarai,12.4101735,78.5085185,Q63355415,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
DST,Dasampatti,Dasampatti,12.2519985,78.4396477,Q63355418,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
DPI,Doddampatti,Doddampatti,12.1812987,78.422334,Q63354650,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
LCR,Lokur,Lokur,11.9287483,78.1746844,Q63355345,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
DSPT,Danishpet,Danishpet,11.8585152,78.1380371,Q63355297,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TNT,Tinnapatti,Tinnappatti,11.8123622,78.0983321,Q63355302,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KPPR,Karuppur,Karuppur,11.7241736,78.0898855,Q63355303,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SPL,Sundaraperum,Sundaraperumal Kovil,10.9398006,79.3111251,Q63360961,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PDV,Pandaravadai,Pandaravadai,10.9135631,79.2420021,Q63357568,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
AZP,Ayyampet,Ayyampet,10.896807,79.2074454,Q63357782,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PVL,Pasupatikovi,Pasupatikovil,10.8826518,79.1911775,Q63355488,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TT,Titte,Titte,10.8375519,79.1817582,Q63355594,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
ALK,Alakkudi,Alakkudi,10.7772662,79.0528726,Q63357372,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
AYN,Aiyanapuram,Aiyanapuram,10.7878656,78.9388004,Q63368982,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SGM,Solagampatti,ஏ ஜி டி.எம்.எஸ்,13.0458852,80.2482846,Q55602937,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TOM,Tondamanpatt,Tondamanpatti,10.7861163,78.8225853,Q63355597,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MCJ,Manjattidal,Manjattidal,10.7926541,78.7316938,Q63355317,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
STE,Sagarakatte,தேனாம்பேட்டை,13.0368003,80.2464194,Q55634996,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KVLR,Karuvalli,Karuvalli,11.8310154,78.0280046,Q63358092,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TPP,Toppur,Toppur,11.9315838,78.0700793,Q63357229,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MZU,Marandahalli,Marandahalli,12.3892972,78.0173547,Q63358138,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
RYC,Rayakottai,Rayakkottai,12.5145014,78.027275,Q23748829,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
LTI,Latteri,Latteri,12.967043,79.0662384,Q63355609,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KVN,Kavanur,Kavanur,12.949054,78.9697816,Q63355611,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PCKM,Pachchakuppa,Pachchakuppam,12.8234747,78.7582384,Q63355926,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VGM,Vinnamangala,Vinnamangalam,12.72821,78.6786103,Q63355616,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KDY,Kettandapatt,Kettandapatti,12.6252815,78.5708958,Q15235823,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
BSM,Bisanattam,Bisanattam,12.8422451,78.2498583,Q63369899,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VRDP,Varadapur,Varadapura,12.9224513,78.1914439,Q63369896,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MZV,Maralahalli,Maralahalli,12.9869491,78.1243571,Q63369887,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
EDU,Eriodu,Eriodu,10.5157226,78.0567549,Q54389911,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PALM,Palayam,Palayam.I,10.7188161,78.1292088,Q55628428,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VEI,Velliyanai,Velliyanai,10.8404433,78.1155029,Q55637029,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
NID,Nidur,Nidur,11.1276246,79.6454261,Q63356796,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
ANP,Anandatandav,Anandtandavpur,11.1446741,79.6588291,Q63357745,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
CLN,Kollidam,Kollidam,11.3286036,79.719238,Q63354751,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KJPD,Kurinjipadi,Kurinjipadi,11.5727513,79.5964024,Q63358030,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VLU,Vadalur,Vadalur,11.5570545,79.5462983,Q63360866,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
NVL,Neyveli,Neyveli,11.5397233,79.4770587,Q63356853,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
UMG,Uttangal Man,Uttangalmangalam,11.5400932,79.4311559,Q63360842,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MKSP,Mukhasa Paru,Mukhasa Parur,11.5661844,79.2408766,Q63371884,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PRV,Pukkiravari,Pukkiravari,11.6336898,78.9863058,Q63371886,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PDKM,Peddanayakka,Peddanayakkanpalaiyam,11.6476603,78.5054883,Q63371893,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
MPLI,Minnampalli,Minnampalli,11.6710212,78.2852647,Q63371899,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
SAMT,Salem Market,Salem Market,11.655,78.143917,Q63371902,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PO,Parangippett,Parangipettai,11.4770472,79.7368465,Q63358164,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PUG,Punggudi,Punggudi,10.7472805,78.6188562,Q63356134,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KLS,Kolatur,Kolatur,10.7004515,78.5471973,Q63356099,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
CII,Chettiyapatt,Chettiyapatti,10.572553,78.3626866,Q63356053,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VPJ,Vaiyampatti,Vaiyampatti,10.5433805,78.3085888,Q63356051,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KFC,Kalpattichat,Kalpattichatram,10.5197078,78.2382799,Q63356050,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
AYR,Ayyalur,Ayyalur,10.4863885,78.1593261,Q63356049,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VDM,Vadamadura,Vadamadurai,10.4367912,78.1026114,Q63356048,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TMP,Tamaraipadi,Tamaraipadi,10.4007166,78.0418736,Q63356046,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KDMD,Kandambakkam,Kandambakkam,11.8983376,79.4554807,Q63355680,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
TVNL,Tiruvennamal,Tiruvennainallur Road,11.8412704,79.4130531,Q63355679,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PRKL,Parikkal,Parikkal,11.7757591,79.3713354,Q63356244,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
ULU,Ulundurpet,Ulundurpet,11.7020294,79.3181777,Q18356244,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
PVN,Puvanur,Pavunur,11.6009019,79.3157157,Q63355772,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
VRT,Vriddhachala,Vriddhachalam Town,11.5199907,79.3115709,Q63356202,MATCHED,exact_code,HIGH,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
